student_id,year,semester,institution,course_number,credits,grade,course_description,department,course_title,record_source
4610492,2021,SPRING,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4610492,2021,SPRING,utexas,MIS302F,3,A,"Explores how information technology helps to achieve competitive advantage and improve decision making, business processes, operations, and organizational design. Uses a cross-functional perspective to recognize the role of technology across business activities of management, finance, marketing, human resources, and operations.",MIS,MIS302F,raw_cleaned
4610492,2021,SPRING,utexas,MUS307,3,A,Studies of the popular music of a selected culture or geographical area.,MUS,MUS307,raw_cleaned
4610492,2021,SUMMER,utexas,AFR315U,3,A,Introduction to the variety of modes of expression of African American culture in music and other related genres.,AFR,AFR315U,raw_cleaned
4610492,2021,SUMMER,utexas,M427J,4,A,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4610492,2022,FALL,utexas,LEB320F,3,A,Introduction to the legal problems confronting businesses in the global environment.,LEB,LEB320F,raw_cleaned
4610492,2022,FALL,utexas,ME130L,1,B,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4610492,2022,FALL,utexas,ME134L,1,B-,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4610492,2022,FALL,utexas,ME330,3,B,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4610492,2022,FALL,utexas,ME334,3,B-,"Fundamental aspects of the structure, properties, and behavior of engineering materials.",ME,Materials Engineering,raw_cleaned
4610492,2022,SPRING,utexas,EM319,3,B,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4610492,2022,SPRING,utexas,ES260,2,A,Supervised participation in a service-learning project that helps meet a community need.,ES,ES260,raw_cleaned
4610492,2022,SPRING,utexas,ME314D,3,C+,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4610492,2022,SPRING,utexas,ME335,3,B+,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4610492,2022,SPRING,utexas,MKT320F,3,A,"Introduction to basic concepts and terminology in marketing: the process of developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making.",MKT,MKT320F,raw_cleaned
4610492,2022,SUMMER,utexas,NTR306,3,A,Essential food components and their functions in life processes.,NTR,NTR306,raw_cleaned
4610492,2023,FALL,utexas,ME144L,3,B,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4610492,2023,FALL,utexas,ME336J,3,A,"An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects. Three lecture hours and two laboratory hours a week for one semester. Prerequisite: The following coursework with a grade of at least C- in each: Mechanical Engineering 302, 330, 130L, 335, 338, 339, 139L, 340, and 140L; one of the following with a grade of at least C-: Mechanical Engineering 333H, 333T, Aerospace Engineering 333T, Biomedical Engineering 333T, Chemical Engineering 333T, Civil Engineering 333T, Electrical Engineering 333T, or Petroleum and Geosystems Engineering.",ME,ME336J,raw_cleaned
4610492,2023,FALL,utexas,ME339,3,B+,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4610492,2023,FALL,utexas,ME344,3,B-,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4610492,2023,FALL,utexas,ME353,3,A-,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4610492,2023,SPRING,utexas,ME139L,1,A-,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4610492,2023,SPRING,utexas,ME140L,3,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4610492,2023,SPRING,utexas,ME338,3,A-,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4610492,2023,SPRING,utexas,ME339,3,B+,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4610492,2023,SPRING,utexas,ME340,3,B-,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4610492,2024,SPRING,utexas,E316L,3,,"Introduction to masterpieces of the British literary tradition, emphasizing historical, generic, and thematic connections.",E,E316L,raw_cleaned
4610492,2024,SPRING,utexas,M427L,4,,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4610492,2024,SPRING,utexas,ME266K,2,,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer.",ME,ME266K,raw_cleaned
4610492,2024,SPRING,utexas,ME266P,2,,Development of individual team project in association with faculty adviser and sponsoring project engineer.,ME,ME266P,raw_cleaned
4610492,2024,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4610492,2024,SPRING,utexas,SDS322E,3,,Explore data science tools and examine data wrangling; exploratory data analysis and data visualization; markdown and data workflow; simulation-based inference; and classification methods. R programming is emphasized and Python programming is introduced.,SDS,SDS322E,raw_cleaned
4616555,2020,FALL,utexas,CC307D,3,A,"A survey of the artifacts, monuments, and sites of ancient Rome, and their value for documenting Roman religious, social, and cultural history. No knowledge of Latin is required",CC,CC307D,raw_cleaned
4616555,2020,FALL,utexas,CH301,3,A,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4616555,2020,FALL,utexas,M408C,4,A-,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions.",M,M408C,raw_cleaned
4616555,2020,FALL,utexas,ME302,3,A,"Orientation to mechanical engineering problem solving, design process, and professional tools.",ME,Introduction to Engineering Design and Graphics,raw_cleaned
4616555,2021,FALL,utexas,CH302,3,A,"Development and application of concepts, theories, and laws underlying chemistry.",CH,CH302,raw_cleaned
4616555,2021,FALL,utexas,EM306,3,A-,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4616555,2021,FALL,utexas,M427J,4,B+,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4616555,2021,FALL,utexas,ME316T,3,B-,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4616555,2021,SPRING,utexas,HIS315K,3,A-,Survey of United States history from the colonial period through the Civil War.,HIS,HIS315K,raw_cleaned
4616555,2021,SPRING,utexas,M408D,4,B+,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4616555,2021,SPRING,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4616555,2021,SPRING,utexas,PHY103M,1,A-,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K.",PHY,PHY103M,raw_cleaned
4616555,2021,SPRING,utexas,PHY303K,3,B+,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4616555,2022,FALL,utexas,EM319,3,A,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4616555,2022,FALL,utexas,ME130L,1,B+,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4616555,2022,FALL,utexas,ME139L,1,B+,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4616555,2022,FALL,utexas,ME330,3,A-,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4616555,2022,FALL,utexas,ME335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4616555,2022,FALL,utexas,ME339,3,C+,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4616555,2022,SPRING,utexas,ACC310F,3,A,"An introduction to financial and managerial accounting, with emphasis on the content, interpretation, and uses of accounting reports. Discussion of the determination and reporting of net income and financial position, and the theories underlying business financial statements; consideration of managerial accounting topics designed to extend the student's knowledge to the planning and controlling of the operations of the firm.",ACC,ACC310F,raw_cleaned
4616555,2022,SPRING,utexas,M427L,4,B+,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4616555,2022,SPRING,utexas,ME134L,1,A,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4616555,2022,SPRING,utexas,ME314D,3,B-,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4616555,2022,SPRING,utexas,ME318M,3,A,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4616555,2022,SPRING,utexas,ME334,3,A-,"Fundamental aspects of the structure, properties, and behavior of engineering materials.",ME,Materials Engineering,raw_cleaned
4616555,2022,SPRING,utexas,PHY103N,1,A-,"Two laboratory hours and one discussion hour a week for one semester. Only one of the following may be counted:_hysics 102N,?03N,?05N,?16L,?17N. Prerequisite: Credit with a grade of at least C- or registration for_hysics 303L.",PHY,PHY103N,raw_cleaned
4616555,2022,SPRING,utexas,PHY303L,3,B+,"Electricity and magnetism, optics, and atomic phenomena.",PHY,PHY303L,raw_cleaned
4616555,2023,FALL,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4616555,2023,FALL,utexas,ME337F,3,A-,"Ionizing radiation, decay, dose measurement, transport, waste management, and safeguards.",ME,Nuclear Environmental Protection,raw_cleaned
4616555,2023,FALL,utexas,ME338,3,B+,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4616555,2023,FALL,utexas,ME340,3,B,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4616555,2023,SPRING,utexas,ME353,3,A,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4616555,2023,SPRING,utexas,ME354M,3,A,"Modeling and simulation of human movement, neuromuscular control, and experimental techniques for biomechanics.",ME,Biomechanics of Human Movement,raw_cleaned
4616555,2024,SPRING,utexas,ME144L,1,,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4616555,2024,SPRING,utexas,ME344,3,,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4616555,2024,SPRING,utexas,ME366J,3,,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
4616555,2024,SPRING,utexas,ME367S,3,,"Same as Operations Research and Industrial Engineering 367. Basic concepts of discrete-event simulation. Statistical input and output analysis. Application of simulation software. Modeling of systems under uncertainty. Prerequisite: For engineering majors, Mechanical Engineering 318M with a grade of at least C-, Mechanical Engineering 335 or the equivalent; for non-engineering majors, upper-division standing and written consent of instructor.",ME,ME367S,raw_cleaned
4616555,2024,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4621341,2018,FALL,utexas,HIS315K,3,A,Survey of United States history from the colonial period through the Civil War.,HIS,HIS315K,raw_cleaned
4621341,2018,FALL,utexas,RHE306,3,B,An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric.,RHE,RHE306,raw_cleaned
4621341,2019,SPRING,utexas,HIS315L,3,A,Survey of United States history since the Civil War. Three lecture hours or two lecture hours and one discussion hour a week for one semester.,HIS,HIS315L,raw_cleaned
4621341,2019,SPRING,utexas,RHE309K,3,A,"A writing course focused on studying and practicing methods of rhetorical analysis within the contexts of disputed issues of academic, political, or cultural significance.",RHE,RHE309K,raw_cleaned
4621341,2020,FALL,utexas,CH301,3,CR,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4621341,2020,FALL,utexas,GOV310L,3,CR,"A basic survey of American government, including fundamental political institutions, federal, state, and local; special attention to the United States and Texas Constitutions.",GOV,GOV310L,raw_cleaned
4621341,2020,FALL,utexas,M408C,4,A,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions.",M,M408C,raw_cleaned
4621341,2021,FALL,utexas,GOV312L,3,C-,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution.",GOV,GOV312L,raw_cleaned
4621341,2021,FALL,utexas,M427J,4,C-,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4621341,2021,FALL,utexas,ME316T,3,C-,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4621341,2021,SPRING,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4621341,2021,SPRING,utexas,ME302,3,CR,"Orientation to mechanical engineering problem solving, design process, and professional tools.",ME,Introduction to Engineering Design and Graphics,raw_cleaned
4621341,2021,SPRING,utexas,PHY103M,1,B-,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K.",PHY,PHY103M,raw_cleaned
4621341,2021,SPRING,utexas,PHY303K,3,A-,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4621341,2021,SPRING,utexas,UGS303,3,B+,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4621341,2022,FALL,utexas,HIS365G,3,A,Three lecture hours a week for one semester. May be repeated for credit when the topics vary. Prerequisite: Upper-division standing.,HIS,HIS365G,raw_cleaned
4621341,2022,FALL,utexas,ME130L,1,A-,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4621341,2022,FALL,utexas,ME314D,3,C,Kinematics and kinetics of particles and rigid bodies with engineering applications.,ME,Dynamics,raw_cleaned
4621341,2022,FALL,utexas,ME330,3,C,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4621341,2022,SPRING,utexas,ARH302,3,A,A study of selected visual works throughout the world from prehistoric time to 1400 CE. Three lecture hours or two lecture hours and one discussion hour a week for one semester.,ARH,ARH302,raw_cleaned
4621341,2022,SPRING,utexas,EM306,3,C,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4621341,2022,SPRING,utexas,M427L,4,B,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4621341,2022,SPRING,utexas,ME318M,3,B+,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4621341,2022,SUMMER,utexas,PHYS105N,1,A,"Participate in an introductory electricity, magnetism, and optics laboratory. Three laboratory hours a week for one semester. Only one of the following may be counted: Physics 102N, 103N, 105N, 116L, 117N. Prerequisite: Credit with a grade of at least C- or registration for Physics 302L, 303L or 317L.",PHYS,PHYS105N,raw_cleaned
4621341,2022,SUMMER,utexas,PHYS303L,3,A-,"Electricity and magnetism, optics, and atomic phenomena.",PHYS,PHYS303L,raw_cleaned
4621341,2023,FALL,utexas,ADV319,3,B+,"A review of basic findings of the behavioral sciences dealing with perception, personality, group behavior, psychological appeals, and their application to advertising, public relations, and marketing as persuasive communication. Three lecture hours a week for one semester.",ADV,ADV319,raw_cleaned
4621341,2023,FALL,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4621341,2023,FALL,utexas,ME338,3,B,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4621341,2023,FALL,utexas,ME340,3,C,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4621341,2023,SPRING,utexas,ME134L,1,B,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4621341,2023,SPRING,utexas,ME139L,1,B+,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4621341,2023,SPRING,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4621341,2023,SPRING,utexas,ME334,3,C+,"Fundamental aspects of the structure, properties, and behavior of engineering materials.",ME,Materials Engineering,raw_cleaned
4621341,2023,SPRING,utexas,ME335,3,C+,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4621341,2023,SPRING,utexas,ME339,3,B,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4621341,2023,SUMMER,utexas,EMS319,3,C,Internal forces and deformations in solids; stress and strain in elastic and plastic solids; application to simple engineering problems.,EMS,EMS319,raw_cleaned
4621341,2023,SUMMER,utexas,ES316M,3,A,"Introduction to masterpieces of the American literary tradition, emphasizing historical, generic, and thematic connections.",ES,ES316M,raw_cleaned
4636293,2020,FALL,utexas,ARC308,3,A-,"Introduction to the social contexts, potential, and consequences of architecture and interior design.",ARC,ARC308,raw_cleaned
4636293,2020,FALL,utexas,CH301,3,A-,"First semester general chemistry for science and engineering students, covering atomic structure, bonding, stoichiometry, and thermochemistry.",CH,General Chemistry I,raw_cleaned
4636293,2020,FALL,utexas,M408C,4,CR,"Introduction to the theory and applications of differential and integral calculus of functions of one variable; topics include limits, continuity, differentiation, the mean value theorem and its applications, integration, the fundamental theorem of calculus, and transcendental functions.",M,M408C,raw_cleaned
4636293,2020,FALL,utexas,M408D,4,A,"Calculus sequence covering series, vectors, partial derivatives, and multiple integrals.",M,Calculus II,raw_cleaned
4636293,2020,FALL,utexas,RHE306,3,CR,An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric.,RHE,RHE306,raw_cleaned
4636293,2020,FALL,utexas,UGS303,3,A,"Seminar-style course emphasizing critical thinking, writing, and interdisciplinary exploration.",UGS,First-Year Signature Course,raw_cleaned
4636293,2021,FALL,utexas,EM306,3,A,"Forces, moments, equilibrium, and engineering analysis of rigid bodies.",EM,Statics,raw_cleaned
4636293,2021,FALL,utexas,GOV312L,3,A-,"Analysis of underlying themes concerned with American political institutions and policies, including the United States Constitution.",GOV,GOV312L,raw_cleaned
4636293,2021,FALL,utexas,ME316T,3,C+,"Properties, heat and work, the first and second laws of thermodynamics, thermodynamic processes, and introduction to ideal power cycles.",ME,Thermodynamics,raw_cleaned
4636293,2021,FALL,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering.",ME,ME333T,raw_cleaned
4636293,2021,SPRING,utexas,ANT302,3,CR,The concept of culture; social and political organization; language; the supernatural; elementary cultural theory.,ANT,ANT302,raw_cleaned
4636293,2021,SPRING,utexas,M427J,4,A-,"Differential equations, matrices, eigenvalues, and engineering applications.",M,Differential Equations with Linear Algebra,raw_cleaned
4636293,2021,SPRING,utexas,ME302,3,A,"Orientation to mechanical engineering problem solving, design process, and professional tools.",ME,Introduction to Engineering Design and Graphics,raw_cleaned
4636293,2021,SPRING,utexas,PHY103M,1,A,"Two laboratory hours a week for one semester. Only one of the following may be counted: Physics 101L, 102M, 103M, 105M, 117M. Prerequisite: Credit with a grade of at least C- or registration for Physics 303K.",PHY,PHY103M,raw_cleaned
4636293,2021,SPRING,utexas,PHY303K,3,A,"A general survey of physics; primarily laws of motion, heat, and wave phenomena.",PHY,PHY303K,raw_cleaned
4636293,2021,SUMMER,utexas,ACC310F,3,A,"An introduction to financial and managerial accounting, with emphasis on the content, interpretation, and uses of accounting reports. Discussion of the determination and reporting of net income and financial position, and the theories underlying business financial statements; consideration of managerial accounting topics designed to extend the student's knowledge to the planning and controlling of the operations of the firm.",ACC,ACC310F,raw_cleaned
4636293,2021,SUMMER,utexas,BA320F,3,A,Introduction to the mechanics and strategies for starting a business.,BA,BA320F,raw_cleaned
4636293,2021,SUMMER,utexas,FIN320F,3,A-,"Principles of effective financial management, including planning, organization, and control; financial intermediaries; securities markets; evaluating alternative assets, debt, and capital structures.",FIN,FIN320F,raw_cleaned
4636293,2021,SUMMER,utexas,MAN320F,3,A-,"An introduction to the management of organizations. Issues are addressed from the perspectives of strategy and planning, organizational behavior, and operations management.",MAN,MAN320F,raw_cleaned
4636293,2021,SUMMER,utexas,MKT320F,3,A-,"Introduction to basic concepts and terminology in marketing: the process of developing marketing strategy, the role of marketing activities within the firm, external influences that affect the development of marketing strategy, and basic analytical tools appropriate to marketing decision making.",MKT,MKT320F,raw_cleaned
4636293,2022,FALL,utexas,AFR320C,3,A,"Drawing on anthropological and historical methods, this course uses places in Austin, Texas such as the Josiah Wilbarger state historical marker, the Texas State Cemetery, the Littlefield Fountain, and the Gold Dollar building to examine the history of the peoples of Texas with attention to their racial and gendered histories. At the same time, we will explore how those involved in making historical narratives through these public sites created shared beliefs about the past and how these narratives translate into ongoing ideas about who is and who is not Texan, American, worthy, civilized, or even human in the present.",AFR,AFR320C,raw_cleaned
4636293,2022,FALL,utexas,ME130L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Fluid Mechanics,raw_cleaned
4636293,2022,FALL,utexas,ME134L,1,A,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Materials Engineering.,ME,Materials Engineering Laboratory,raw_cleaned
4636293,2022,FALL,utexas,ME330,3,A-,"Fluid properties, conservation laws, internal and external flow, and engineering fluid systems.",ME,Fluid Mechanics,raw_cleaned
4636293,2022,FALL,utexas,ME334,3,A-,"Fundamental aspects of the structure, properties, and behavior of engineering materials.",ME,Materials Engineering,raw_cleaned
4636293,2022,FALL,utexas,ME335,3,A,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control.",ME,Engineering Statistics,raw_cleaned
4636293,2022,SPRING,utexas,EM319,3,B,"Stress, strain, deformation, torsion, and failure concepts for engineering materials and structures.",EM,Mechanics of Solids,raw_cleaned
4636293,2022,SPRING,utexas,M427L,4,A,Multivariable methods and mathematical tools used in applied engineering analysis.,M,Advanced Calculus for Applications,raw_cleaned
4636293,2022,SPRING,utexas,ME318M,3,A,"Applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to mechanical engineering problems.",ME,Programming and Engineering Computational Methods,raw_cleaned
4636293,2023,FALL,utexas,ME144L,1,A,"Modeling of engineering systems, digital simulation, system identification, frequency response, feedback control principles, and hands-on experimentation.",ME,Dynamic Systems and Controls Laboratory,raw_cleaned
4636293,2023,FALL,utexas,ME344,3,A,"Lumped physical system models; electrical, fluid, mechanical, and thermal system analysis; linear system transient and steady-state behavior; introduction to feedback control.",ME,Dynamic Systems and Controls,raw_cleaned
4636293,2023,FALL,utexas,ME353,3,A-,"Evaluating the financial impact of engineering decisions, comparing alternatives with cash flow analysis, and managing project risk.",ME,Engineering Finance,raw_cleaned
4636293,2023,FALL,utexas,ME366J,3,A,An examination of structured methodologies for designing mechanical systems; reverse engineering/redesign projects and conceptual design projects.,ME,ME366J,raw_cleaned
4636293,2023,FALL,utexas,SDS322E,3,A,Explore data science tools and examine data wrangling; exploratory data analysis and data visualization; markdown and data workflow; simulation-based inference; and classification methods. R programming is emphasized and Python programming is introduced.,SDS,SDS322E,raw_cleaned
4636293,2023,SPRING,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems.",ME,Experimental Heat Transfer,raw_cleaned
4636293,2023,SPRING,utexas,ME140L,1,A,"Laboratory work in electronics, instrumentation, and electromechanical system integration.",ME,Mechatronics Laboratory,raw_cleaned
4636293,2023,SPRING,utexas,ME338,3,A-,Analysis for the design and manufacture of basic mechanical elements and their role in the design of machines.,ME,Machine Elements,raw_cleaned
4636293,2023,SPRING,utexas,ME339,3,A,"Conduction, convection, radiation, and heat exchanger fundamentals.",ME,Heat Transfer,raw_cleaned
4636293,2023,SPRING,utexas,ME340,3,A-,"Circuits, sensors, actuators, feedback, and integration of electronics with mechanical systems.",ME,Mechatronics,raw_cleaned
4636293,2023,SUMMER,utexas,GOV310L,3,A-,"A basic survey of American government, including fundamental political institutions, federal, state, and local; special attention to the United States and Texas Constitutions.",GOV,GOV310L,raw_cleaned
4636293,2024,SPRING,utexas,ME266K,2,,"Creative design, analysis, selection, development, and fabrication of engineering components and systems. Development of team project with faculty adviser and sponsoring engineer.",ME,ME266K,raw_cleaned
4636293,2024,SPRING,utexas,ME266P,2,,Development of individual team project in association with faculty adviser and sponsoring project engineer.,ME,ME266P,raw_cleaned
4636293,2024,SPRING,utexas,ME379M,3,,Special topics course that can cover emerging mechanical engineering themes.,ME,Special Topics in Mechanical Engineering,raw_cleaned
4636293,2024,SPRING,utexas,SDS375,3,,"In this class, students will learn how to visualize data sets and how to reason about and communicate with data visualizations. A substantial component of this class will be dedicated to learning how to program in R. In addition, students will learn how to compile analyses and visualizations into reports, how to make the reports reproducible, and how to post reports on a website or blog.",SDS,SDS375,raw_cleaned
4776343,2018,FALL,utexas,GOV3US,3,A,"Examine the origin and development of the U.S. Constitution and the structure and powers of the national government, including the legislative, executive, and judicial branches, federalism, political participation, the national election process, public policy, civil liberties, and civil rights.",GOV,GOV3US,raw_cleaned
4776343,2018,SUMMER,utexas,HED3HRS,3,A,,HED,HED3HRS,raw_cleaned
4776343,2019,FALL,utexas,RHE309K,3,A,"A writing course focused on studying and practicing methods of rhetorical analysis within the contexts of disputed issues of academic, political, or cultural significance.",RHE,RHE309K,raw_cleaned
4776343,2019,SPRING,utexas,RHE306,3,A,An introductory writing course that includes instruction in practical reasoning and the principles of rhetoric.,RHE,RHE306,raw_cleaned
