student_id,year,semester,institution,course_number,credits,grade,course_description
4248155,2019,Fall,utexas,ME302,3,A,"Introduction to mechanical engineering education and practice through lectures and laboratory experiences. Graphics and modeling fundamentals for engineering design: freehand sketching, computer modeling of solid geometry, and generation of engineering drawings. Introduction to reverse engineering, computer-aided design, rapid prototyping, and manufacturing. Application of the design process and problem solving through individual and team projects. Two lecture hours and four laboratory hours a week for one semester. Only one of the following may be counted: Mechanical Engineering 302, 210, 210H."
4248155,2019,Fall,utexas,PHY103N,1,A,"Two laboratory hours and one discussion hour a week for one semester. Only one of the following may be counted: Physics 102N, 103N, 105N, 116L, 117N. Prerequisite: Credit with a grade of at least C- or registration for Physics 303L."
4248155,2020,Spring,utexas,ME318M,3,A,"An investigation of applied numerical analysis, programming of computational algorithms using mathematical software, and applications of computational methods to the solution of mechanical engineering problems. Two lecture hours and one and one-half laboratory hours a week for one semester. Prerequisite: Mathematics 427J or 427K with a grade of at least C-."
4248155,2020,Spring,utexas,EM319,3,CR,"Internal forces and deformations in solids; stress and strain in elastic and plastic solids; application to simple engineering problems. Three lecture hours a week for one semester, with discussion hours if necessary. Prerequisite: Engineering Mechanics 306, and Mathematics 408D or 408M with a grade of at least C- in each."
4248155,2020,Spring,utexas,ME316T,3,CR,"Properties, heat and work, first and second laws, thermodynamic processes, introduction to ideal power cycles. Three lecture hours a week for one semester, with additional hours to be arranged. Only one of the following may be counted: Mechanical Engineering 326, 326H, 316T. Prerequisite: Chemistry 301, Mathematics 408D or 408M, and Physics 301 or 303K with a grade of at least C- in each."
4248155,2020,Spring,utexas,M427L,4,A,"Matrices, elements of vector analysis and calculus of functions of several variables, including gradient, divergence, and curl of a vector field, multiple integrals and chain rules, length and area, line and surface integrals, Green's theorems in the plane and space, and, if time permits, complex analysis. Five class hours a week for one semester. Prerequisite: Mathematics 408D, 408L, or 408S with a grade of at least C-."
4248155,2020,Spring,utexas,ME333T,3,A,"Professional communication skills for engineers, with emphasis on research, writing, and oral presentation on topics of social and technical significance in engineering. Two lecture hours and two laboratory hours a week for one semester. Only one of the following may be counted: Aerospace Engineering 333T, Biomedical Engineering 333T, Communication 333T, Civil Engineering 333T, Chemical Engineering 333T, Electrical Engineering 333T, Engineering Studies 333T, Mechanical Engineering 333T, Petroleum and Geosystems Engineering 333T. Prerequisite: Rhetoric and Writing 306 or English 303C with a grade of at least C-."
4248155,2020,Summer,utexas,ME335,3,A-,"Fundamentals of probability, distribution theory, data analysis and statistics, interval estimation, hypothesis testing, and statistical quality control. Three lecture hours and one discussion hour a week for one semester. Prerequisite: Mathematics 408D or 408M with a grade of at least C-"
4248155,2020,Fall,utexas,ME134L,1,A,Hands-on experiments in materials science and engineering topics and microstructure-property relationships discussed in Mechanical Engineering 334. One lecture hour and three laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 334 and Engineering Mechanics 319.
4248155,2020,Fall,utexas,ME130L,1,A-,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 330."
4248155,2020,Fall,utexas,ME330,3,CR,"Fluid properties, statics, conservation laws, inviscid and viscous incompressible flow, flow in confined streams and around objects. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 306, Mathematics 427J or 427K, and Mechanical Engineering 316T or 326 or 326H, with a grade of at least C- in each; and credit or registration for Mechanical Engineering 130L."
4248155,2020,Fall,utexas,ME314D,3,CR,"Analysis of motions, forces, momenta, and energies in mechanical systems. Three lecture hours and one discussion hour a week for one semester. Mechanical Engineering 314D and 324 may not both be counted. Prerequisite: Engineering Mechanics 306 and Mathematics 408D or 408M with a grade of at least C- in each."
4248155,2020,Fall,utexas,ME334,3,A,"Fundamental aspects of the structure, properties, and behavior of engineering materials. Three lecture hours a week for one semester. Prerequisite: Chemistry 301 with a grade of at least C- and credit or registration for Mechanical Engineering 134L, Physics 303L or 316, 103N or 116L, and Engineering Mechanics 319."
4248155,2020,Fall,utexas,ME353,3,A-,"Evaluating the financial impact of engineering decisions. Comparing alternatives with cash flow analysis considering rate of return, inflation, and taxes, with emphasis on analyzing risk. Managing complex projects with activity scheduling and resource allocation considering cash flows. Methods include probabilistic analysis and simulation. Three lecture hours and two discussion hours a week for one semester. Prerequisite: Mechanical Engineering 335 with a grade of at least C-."
4248155,2021,Spring,utexas,ME338,3,A-,"Analysis for the design and manufacture of basic mechanical elements, and their role in the design of machines; application of finite element modeling. Three lecture hours a week for one semester. Prerequisite: Engineering Mechanics 319 and Mechanical Engineering 334 with a grade of at least C- in each."
4248155,2021,Spring,utexas,ME359,3,A-,"Description of commercial metals, polymers, ceramics, concrete, and wood for use in mechanical engineering applications. Applications include strength, toughness, stiffness, fatigue, creep, corrosion, casting, forming, machining, and welding. Two or three lecture hours a week for one semester. Prerequisite: For engineering majors, Mechanical Engineering 334 or the equivalent; for nonengineering majors, upper-division standing and written consent of instructor."
4248155,2021,Spring,utexas,ME139L,1,A,"Experimental design concepts, uncertainty analysis, and systems analysis as applied to thermodynamics, fluid mechanics, and heat transfer systems. One lecture hour and two laboratory hours a week for one semester. Prerequisite: Credit or registration for Mechanical Engineering 339."
